Order ID,Order Date,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
ORD-11267,2026-01-27,Customer 205,Corporate,North,Haryana,Technology,Accessories,Keyboard,1,0.0,2872.0,762.58
ORD-11268,2024-04-11,Customer 143,Consumer,Central,Chhattisgarh,Office Supplies,Art,Pens,2,0.15,6287.84,-294.45
ORD-11269,2026-02-20,Customer 197,Home Office,Central,Madhya Pradesh,Furniture,Chairs,Ergonomic Chair,10,0.0,32858.5,6265.68
ORD-11270,2024-07-31,Customer 117,Home Office,West,Gujarat,Office Supplies,Storage,File Cabinet,6,0.2,2197.58,279.27
ORD-11271,2025-10-02,Customer 058,Corporate,West,Maharashtra,Office Supplies,Art,Pens,1,0.1,2840.47,-207.94
ORD-11272,2024-08-04,Customer 211,Home Office,West,Maharashtra,Office Supplies,Paper,Notebook,9,0.2,16869.53,-132.94
ORD-11273,2024-09-27,Customer 137,Home Office,East,Bihar,Furniture,Chairs,Office Chair,3,0.0,3330.33,-145.46
ORD-11274,2025-11-07,Customer 052,Corporate,North,Delhi,Furniture,Tables,Study Table,6,0.0,26194.32,4110.94
ORD-11275,2024-03-24,Customer 097,Consumer,South,Tamil Nadu,Office Supplies,Paper,A4 Paper,6,0.1,1262.25,-45.04
ORD-11276,2024-06-09,Customer 198,Corporate,West,Rajasthan,Furniture,Chairs,Ergonomic Chair,1,0.1,2060.44,-17.49
ORD-11277,2024-09-02,Customer 190,Home Office,Central,Madhya Pradesh,Technology,Phones,Smartphone,3,0.0,11422.11,2954.33
ORD-11278,2024-06-26,Customer 066,Home Office,East,Bihar,Office Supplies,Storage,File Cabinet,4,0.15,16752.65,830.08
ORD-11279,2025-07-19,Customer 080,Consumer,North,Punjab,Technology,Phones,Feature Phone,7,0.0,14430.57,688.12
ORD-11280,2024-03-17,Customer 071,Home Office,West,Rajasthan,Office Supplies,Paper,A4 Paper,7,0.0,30744.77,8069.62
ORD-11281,2024-06-09,Customer 178,Corporate,East,West Bengal,Technology,Phones,Smartphone,10,0.15,1236.24,-29.58
ORD-11282,2024-01-03,Customer 045,Home Office,North,Delhi,Furniture,Chairs,Ergonomic Chair,6,0.0,18756.12,1330.3
ORD-11283,2025-02-22,Customer 079,Corporate,South,Telangana,Furniture,Chairs,Ergonomic Chair,2,0.0,7908.26,783.87
ORD-11284,2025-04-06,Customer 037,Corporate,East,Odisha,Furniture,Tables,Study Table,1,0.1,1552.28,-105.06
ORD-11285,2025-12-06,Customer 024,Corporate,North,Haryana,Office Supplies,Art,Markers,3,0.05,1683.1,408.97
ORD-11286,2025-08-31,Customer 001,Corporate,North,Delhi,Office Supplies,Storage,Storage Box,9,0.15,17274.01,3651.61
ORD-11287,2025-04-26,Customer 025,Corporate,West,Gujarat,Office Supplies,Paper,Notebook,9,0.15,14468.9,2324.22
ORD-11288,2024-10-25,Customer 022,Home Office,West,Rajasthan,Furniture,Chairs,Office Chair,4,0.0,10488.8,12.57
ORD-11289,2024-02-03,Customer 078,Corporate,North,Haryana,Office Supplies,Storage,File Cabinet,4,0.0,4833.96,883.7
ORD-11290,2024-08-25,Customer 149,Home Office,West,Rajasthan,Furniture,Bookcases,Metal Bookcase,3,0.05,4864.75,768.79
ORD-11291,2024-10-22,Customer 009,Consumer,North,Haryana,Office Supplies,Art,Markers,4,0.0,19598.8,-559.28
ORD-11292,2025-12-24,Customer 210,Home Office,South,Tamil Nadu,Office Supplies,Paper,Notebook,8,0.0,34421.04,5037.06
ORD-11293,2024-10-16,Customer 197,Home Office,West,Gujarat,Technology,Laptops,Business Laptop,9,0.2,16238.38,333.7
ORD-11294,2025-12-20,Customer 172,Corporate,East,Odisha,Technology,Laptops,Business Laptop,8,0.1,27956.45,4438.63
ORD-11295,2026-05-30,Customer 118,Consumer,Central,Chhattisgarh,Technology,Laptops,Business Laptop,1,0.0,4827.29,-221.81
ORD-11296,2025-04-09,Customer 022,Home Office,North,Haryana,Furniture,Tables,Study Table,6,0.1,8664.03,1032.64
ORD-11297,2024-03-13,Customer 091,Home Office,South,Tamil Nadu,Furniture,Chairs,Office Chair,4,0.0,15607.88,2872.29
ORD-11298,2025-12-04,Customer 136,Consumer,Central,Madhya Pradesh,Furniture,Bookcases,Wooden Bookcase,9,0.0,16893.18,2867.28
ORD-11299,2024-08-27,Customer 157,Corporate,East,West Bengal,Technology,Accessories,Headphones,10,0.2,9669.28,-244.26
ORD-11300,2026-08-04,Customer 120,Corporate,South,Tamil Nadu,Technology,Laptops,Business Laptop,7,0.1,28442.55,6875.93
ORD-11301,2024-09-27,Customer 188,Home Office,South,Telangana,Office Supplies,Paper,A4 Paper,5,0.2,14283.48,459.61
ORD-11302,2026-03-17,Customer 207,Consumer,Central,Madhya Pradesh,Technology,Laptops,Gaming Laptop,3,0.0,7369.71,1438.96
ORD-11303,2026-03-21,Customer 071,Consumer,West,Maharashtra,Furniture,Tables,Conference Table,10,0.05,9951.44,-543.43
ORD-11304,2025-10-02,Customer 084,Consumer,West,Maharashtra,Furniture,Bookcases,Wooden Bookcase,4,0.2,7272.22,139.4
ORD-11305,2025-08-26,Customer 211,Consumer,North,Haryana,Office Supplies,Art,Markers,10,0.2,19267.52,1498.59
ORD-11306,2025-11-08,Customer 066,Consumer,Central,Chhattisgarh,Technology,Phones,Feature Phone,5,0.0,23762.45,1362.55
ORD-11307,2026-04-03,Customer 188,Home Office,West,Gujarat,Furniture,Chairs,Ergonomic Chair,5,0.0,6003.5,-288.85
ORD-11308,2026-08-14,Customer 198,Corporate,Central,Chhattisgarh,Technology,Accessories,Keyboard,7,0.2,12130.72,-511.09
ORD-11309,2024-07-21,Customer 022,Consumer,East,Odisha,Furniture,Bookcases,Metal Bookcase,7,0.05,22398.46,6135.19
ORD-11310,2025-03-11,Customer 200,Home Office,North,Haryana,Office Supplies,Paper,Notebook,4,0.2,9588.19,150.26
ORD-11311,2024-04-27,Customer 155,Consumer,West,Rajasthan,Furniture,Bookcases,Metal Bookcase,10,0.2,21143.52,1220.65
ORD-11312,2025-07-11,Customer 155,Corporate,Central,Madhya Pradesh,Furniture,Chairs,Office Chair,4,0.2,5975.78,1047.85
ORD-11313,2024-08-18,Customer 010,Corporate,West,Rajasthan,Furniture,Chairs,Ergonomic Chair,8,0.15,29076.39,6711.65
ORD-11314,2025-10-25,Customer 106,Consumer,West,Rajasthan,Technology,Phones,Smartphone,1,0.05,3030.07,-134.63
ORD-11315,2024-06-01,Customer 201,Consumer,West,Gujarat,Office Supplies,Art,Pens,6,0.0,29223.24,572.42
ORD-11316,2026-07-19,Customer 190,Corporate,East,Odisha,Furniture,Bookcases,Metal Bookcase,3,0.15,2871.22,440.4
ORD-11317,2024-09-29,Customer 059,Corporate,East,West Bengal,Office Supplies,Paper,Notebook,6,0.2,14977.78,3143.18
ORD-11318,2026-04-26,Customer 098,Consumer,East,West Bengal,Furniture,Chairs,Ergonomic Chair,6,0.2,15104.74,-195.92
ORD-11319,2024-05-25,Customer 083,Consumer,East,Bihar,Office Supplies,Storage,Storage Box,8,0.0,35914.56,9529.96
ORD-11320,2024-03-14,Customer 020,Consumer,North,Delhi,Furniture,Tables,Conference Table,9,0.1,22173.35,3163.02
ORD-11321,2024-03-02,Customer 102,Consumer,North,Delhi,Furniture,Bookcases,Metal Bookcase,5,0.05,3867.69,432.48
ORD-11322,2024-06-18,Customer 063,Home Office,West,Maharashtra,Furniture,Tables,Study Table,6,0.1,26985.15,5866.79
ORD-11323,2026-03-22,Customer 058,Corporate,South,Telangana,Office Supplies,Paper,Notebook,4,0.0,16731.68,139.32
ORD-11324,2024-11-10,Customer 107,Home Office,South,Karnataka,Technology,Laptops,Gaming Laptop,1,0.1,3871.71,858.18
ORD-11325,2025-09-01,Customer 181,Corporate,Central,Madhya Pradesh,Office Supplies,Paper,Notebook,10,0.1,40087.44,7570.33
ORD-11326,2026-02-05,Customer 035,Corporate,East,Odisha,Office Supplies,Storage,File Cabinet,6,0.0,16486.86,4367.58
ORD-11327,2026-04-24,Customer 207,Home Office,South,Telangana,Furniture,Chairs,Office Chair,9,0.15,27317.61,897.51
ORD-11328,2025-08-05,Customer 113,Corporate,South,Telangana,Office Supplies,Art,Markers,8,0.0,11350.0,972.54
ORD-11329,2026-08-01,Customer 089,Corporate,Central,Chhattisgarh,Technology,Phones,Smartphone,9,0.2,16541.93,-980.66
ORD-11330,2024-10-22,Customer 154,Corporate,South,Karnataka,Furniture,Tables,Study Table,5,0.2,11567.16,-810.54
ORD-11331,2025-03-25,Customer 085,Consumer,West,Rajasthan,Technology,Laptops,Gaming Laptop,8,0.2,10356.1,1686.81
ORD-11332,2024-05-07,Customer 014,Home Office,Central,Chhattisgarh,Technology,Accessories,Mouse,10,0.0,16408.5,4422.42
ORD-11333,2025-04-24,Customer 064,Home Office,East,Bihar,Technology,Phones,Smartphone,9,0.0,19144.71,3517.27
ORD-11334,2025-12-06,Customer 147,Home Office,South,Karnataka,Technology,Accessories,Keyboard,2,0.0,3451.54,899.52
ORD-11335,2024-11-07,Customer 091,Consumer,West,Gujarat,Office Supplies,Art,Pens,3,0.0,12754.8,-580.21
ORD-11336,2025-12-17,Customer 166,Home Office,West,Gujarat,Office Supplies,Paper,A4 Paper,5,0.0,10335.0,479.88
ORD-11337,2025-02-16,Customer 016,Home Office,North,Punjab,Office Supplies,Paper,Notebook,1,0.0,4408.58,1205.85
ORD-11338,2024-10-05,Customer 146,Home Office,East,West Bengal,Technology,Phones,Smartphone,1,0.05,1616.53,-113.23
ORD-11339,2025-05-27,Customer 175,Consumer,East,West Bengal,Technology,Phones,Feature Phone,3,0.05,7759.27,-349.88
ORD-11340,2025-07-06,Customer 010,Home Office,Central,Chhattisgarh,Furniture,Chairs,Ergonomic Chair,3,0.1,6981.96,-482.29
ORD-11341,2025-05-20,Customer 128,Consumer,North,Punjab,Office Supplies,Paper,Notebook,3,0.0,8974.56,2190.54
ORD-11342,2025-03-24,Customer 172,Home Office,Central,Madhya Pradesh,Furniture,Tables,Conference Table,9,0.1,33822.93,8788.69
ORD-11343,2024-03-23,Customer 104,Consumer,North,Punjab,Technology,Laptops,Gaming Laptop,4,0.1,17301.24,-211.03
ORD-11344,2025-09-04,Customer 135,Home Office,East,West Bengal,Office Supplies,Art,Markers,9,0.2,3928.82,139.08
ORD-11345,2024-02-10,Customer 075,Home Office,Central,Chhattisgarh,Furniture,Bookcases,Wooden Bookcase,5,0.1,7512.98,1464.04
ORD-11346,2026-06-29,Customer 124,Home Office,West,Gujarat,Office Supplies,Storage,File Cabinet,8,0.0,1734.32,61.99
ORD-11347,2025-03-18,Customer 079,Home Office,West,Gujarat,Office Supplies,Storage,File Cabinet,9,0.0,37558.44,9796.77
ORD-11348,2026-01-22,Customer 091,Home Office,Central,Madhya Pradesh,Furniture,Tables,Study Table,9,0.05,2026.52,118.68
ORD-11349,2024-11-26,Customer 055,Consumer,North,Haryana,Office Supplies,Art,Markers,9,0.2,13802.69,-882.0
ORD-11350,2025-09-10,Customer 164,Home Office,West,Maharashtra,Technology,Accessories,Keyboard,2,0.1,6477.79,-36.11
ORD-11351,2024-09-13,Customer 213,Corporate,North,Delhi,Office Supplies,Paper,A4 Paper,5,0.0,616.1,97.01
ORD-11352,2024-01-27,Customer 172,Corporate,South,Tamil Nadu,Technology,Laptops,Business Laptop,1,0.15,734.44,6.33
ORD-11353,2024-04-03,Customer 070,Corporate,West,Rajasthan,Furniture,Bookcases,Metal Bookcase,4,0.2,15063.49,2789.58
ORD-11354,2024-08-22,Customer 003,Home Office,North,Punjab,Office Supplies,Storage,Storage Box,4,0.1,14767.02,165.88
ORD-11355,2025-11-21,Customer 203,Corporate,West,Maharashtra,Furniture,Tables,Study Table,4,0.0,1782.28,-68.62
ORD-11356,2026-05-06,Customer 102,Corporate,North,Delhi,Furniture,Tables,Study Table,5,0.2,19124.2,4877.11
ORD-11357,2026-05-31,Customer 052,Consumer,Central,Chhattisgarh,Office Supplies,Art,Pens,2,0.1,6891.93,1490.28
ORD-11358,2025-08-12,Customer 214,Corporate,Central,Chhattisgarh,Technology,Phones,Smartphone,8,0.0,19569.76,45.25
ORD-11359,2025-08-24,Customer 114,Home Office,South,Karnataka,Furniture,Chairs,Office Chair,7,0.1,19624.94,3646.41
ORD-11360,2024-01-22,Customer 088,Corporate,North,Haryana,Furniture,Chairs,Office Chair,6,0.0,1886.46,493.29
ORD-11361,2026-02-22,Customer 058,Consumer,South,Tamil Nadu,Office Supplies,Paper,A4 Paper,7,0.05,13048.43,1331.12
ORD-11362,2025-11-19,Customer 155,Home Office,South,Tamil Nadu,Furniture,Bookcases,Metal Bookcase,1,0.0,4369.55,977.17
ORD-11363,2026-04-21,Customer 137,Consumer,East,Bihar,Technology,Phones,Feature Phone,1,0.0,645.69,43.63
ORD-11364,2024-10-02,Customer 002,Corporate,Central,Madhya Pradesh,Furniture,Tables,Conference Table,1,0.0,803.08,133.6
ORD-11365,2025-08-13,Customer 019,Consumer,North,Haryana,Technology,Laptops,Gaming Laptop,4,0.0,15338.64,1885.27
ORD-11366,2024-02-11,Customer 126,Home Office,West,Rajasthan,Furniture,Tables,Conference Table,10,0.2,15961.28,88.76
ORD-11367,2026-02-20,Customer 074,Home Office,East,Odisha,Furniture,Tables,Conference Table,3,0.05,6628.22,3.86
ORD-11368,2026-02-13,Customer 118,Corporate,South,Tamil Nadu,Office Supplies,Paper,Notebook,1,0.05,2104.73,-59.28
ORD-11369,2024-06-28,Customer 118,Home Office,Central,Madhya Pradesh,Office Supplies,Paper,Notebook,4,0.1,16974.79,4041.76
ORD-11370,2025-04-26,Customer 136,Consumer,West,Gujarat,Office Supplies,Storage,Storage Box,6,0.1,9166.23,-294.04
ORD-11371,2025-06-15,Customer 196,Corporate,South,Karnataka,Furniture,Chairs,Office Chair,10,0.1,16926.57,1986.4
ORD-11372,2025-10-29,Customer 077,Home Office,East,Bihar,Office Supplies,Paper,Notebook,3,0.15,6130.56,949.04
ORD-11373,2025-03-28,Customer 133,Corporate,West,Maharashtra,Technology,Phones,Feature Phone,9,0.2,32116.54,1873.83
ORD-11374,2026-07-27,Customer 191,Home Office,South,Tamil Nadu,Technology,Accessories,Headphones,7,0.0,20161.61,370.88
ORD-11375,2024-10-11,Customer 190,Consumer,Central,Madhya Pradesh,Furniture,Tables,Study Table,3,0.1,5711.36,48.27
ORD-11376,2024-07-04,Customer 014,Corporate,West,Gujarat,Furniture,Bookcases,Wooden Bookcase,2,0.0,7912.24,-571.84
ORD-11377,2025-08-22,Customer 081,Home Office,North,Punjab,Office Supplies,Paper,A4 Paper,4,0.0,6428.2,325.64
ORD-11378,2025-03-22,Customer 039,Consumer,West,Gujarat,Office Supplies,Art,Markers,5,0.15,6739.99,-151.43
ORD-11379,2025-10-12,Customer 072,Home Office,West,Maharashtra,Furniture,Bookcases,Metal Bookcase,3,0.2,6845.16,609.52
ORD-11380,2026-04-13,Customer 122,Corporate,South,Karnataka,Furniture,Chairs,Ergonomic Chair,2,0.0,7605.6,1801.64
ORD-11381,2025-05-18,Customer 115,Consumer,West,Maharashtra,Technology,Accessories,Mouse,6,0.15,23774.26,2992.89
ORD-11382,2024-04-03,Customer 160,Corporate,West,Rajasthan,Furniture,Tables,Conference Table,2,0.0,8887.6,-143.94
ORD-11383,2025-04-26,Customer 205,Corporate,West,Maharashtra,Technology,Accessories,Headphones,6,0.0,9195.06,438.57
ORD-11384,2024-12-22,Customer 134,Consumer,North,Haryana,Furniture,Tables,Study Table,6,0.0,25626.84,2686.52
ORD-11385,2025-02-22,Customer 070,Home Office,West,Gujarat,Technology,Phones,Smartphone,5,0.1,6251.67,259.48
ORD-11386,2024-12-07,Customer 147,Consumer,West,Rajasthan,Technology,Laptops,Gaming Laptop,3,0.15,11151.15,-849.23
ORD-11387,2024-11-24,Customer 097,Corporate,East,Odisha,Technology,Laptops,Business Laptop,7,0.2,1547.39,26.77
ORD-11388,2025-11-17,Customer 050,Corporate,East,Bihar,Office Supplies,Storage,Storage Box,3,0.2,11328.58,160.54
ORD-11389,2024-04-17,Customer 033,Consumer,East,Odisha,Technology,Laptops,Gaming Laptop,6,0.0,25927.5,-1859.45
ORD-11390,2026-05-28,Customer 020,Consumer,South,Karnataka,Technology,Laptops,Gaming Laptop,3,0.0,8707.05,1744.85
ORD-11391,2024-06-13,Customer 085,Home Office,North,Haryana,Office Supplies,Art,Markers,3,0.1,7979.85,1174.32
ORD-11392,2024-12-03,Customer 184,Consumer,North,Haryana,Technology,Phones,Smartphone,4,0.0,18392.84,-242.66
ORD-11393,2025-02-25,Customer 136,Consumer,North,Punjab,Furniture,Chairs,Office Chair,1,0.1,3251.88,114.94
ORD-11394,2025-12-11,Customer 016,Corporate,West,Maharashtra,Furniture,Tables,Study Table,8,0.2,9673.66,1287.1
ORD-11395,2025-05-22,Customer 049,Home Office,South,Telangana,Technology,Phones,Smartphone,4,0.15,4725.93,600.93
ORD-11396,2024-10-22,Customer 163,Home Office,North,Haryana,Technology,Phones,Smartphone,6,0.0,22834.8,-491.58
ORD-11397,2025-11-09,Customer 136,Consumer,East,Bihar,Office Supplies,Art,Pens,4,0.05,8321.85,1537.54
ORD-11398,2025-02-14,Customer 194,Corporate,East,Odisha,Technology,Phones,Smartphone,2,0.2,4032.35,-234.9
ORD-11399,2026-04-13,Customer 156,Home Office,North,Haryana,Furniture,Tables,Study Table,2,0.05,3154.28,540.35
ORD-11400,2026-02-17,Customer 077,Corporate,North,Haryana,Office Supplies,Art,Pens,8,0.1,13354.2,712.58
ORD-11401,2025-07-17,Customer 120,Corporate,East,Bihar,Furniture,Chairs,Office Chair,10,0.2,7485.68,352.14
ORD-11402,2024-02-07,Customer 007,Consumer,East,Odisha,Office Supplies,Storage,Storage Box,3,0.1,2149.77,152.75
ORD-11403,2025-04-10,Customer 039,Home Office,East,Odisha,Furniture,Chairs,Ergonomic Chair,6,0.2,808.13,198.74
ORD-11404,2024-03-31,Customer 128,Corporate,South,Karnataka,Technology,Phones,Feature Phone,8,0.05,6342.28,-55.86
ORD-11405,2024-11-18,Customer 112,Consumer,South,Tamil Nadu,Furniture,Tables,Study Table,4,0.2,7948.86,792.42
ORD-11406,2024-09-15,Customer 075,Consumer,West,Rajasthan,Technology,Laptops,Gaming Laptop,2,0.2,7631.14,699.1
ORD-11407,2024-11-27,Customer 087,Home Office,South,Telangana,Office Supplies,Paper,Notebook,8,0.05,1242.9,183.13
ORD-11408,2024-04-28,Customer 096,Home Office,East,Bihar,Furniture,Tables,Study Table,10,0.05,6974.9,298.49
ORD-11409,2026-03-02,Customer 084,Home Office,South,Tamil Nadu,Furniture,Tables,Study Table,1,0.1,2061.61,17.73
ORD-11410,2025-02-17,Customer 033,Corporate,South,Tamil Nadu,Furniture,Tables,Conference Table,9,0.05,15131.02,2593.44
ORD-11411,2026-06-04,Customer 081,Home Office,Central,Madhya Pradesh,Furniture,Bookcases,Wooden Bookcase,4,0.1,8978.69,2160.28
ORD-11412,2025-06-10,Customer 187,Corporate,North,Punjab,Technology,Accessories,Keyboard,2,0.1,4847.85,663.84
ORD-11413,2026-04-24,Customer 058,Home Office,North,Punjab,Office Supplies,Paper,Notebook,3,0.0,5647.59,511.38
ORD-11414,2024-01-02,Customer 125,Corporate,North,Punjab,Office Supplies,Art,Pens,9,0.05,6976.71,1844.64
ORD-11415,2025-11-04,Customer 135,Home Office,Central,Madhya Pradesh,Furniture,Chairs,Office Chair,5,0.2,14775.04,3524.11
ORD-11416,2026-06-09,Customer 008,Home Office,East,West Bengal,Office Supplies,Storage,File Cabinet,5,0.0,6894.2,183.37
ORD-11417,2025-07-09,Customer 114,Corporate,West,Maharashtra,Office Supplies,Storage,File Cabinet,8,0.15,21534.65,-505.8
ORD-11418,2025-04-18,Customer 083,Consumer,North,Punjab,Office Supplies,Storage,File Cabinet,10,0.0,23213.3,3044.03
ORD-11419,2025-02-27,Customer 007,Home Office,North,Delhi,Office Supplies,Art,Pens,6,0.2,3814.03,209.81
ORD-11420,2024-02-25,Customer 083,Home Office,West,Rajasthan,Office Supplies,Storage,File Cabinet,6,0.0,18624.6,2825.42
ORD-11421,2024-07-11,Customer 027,Home Office,Central,Madhya Pradesh,Furniture,Chairs,Office Chair,8,0.0,3304.0,-97.9
ORD-11422,2025-06-14,Customer 018,Corporate,South,Telangana,Technology,Phones,Feature Phone,6,0.1,9487.64,414.48
ORD-11423,2025-01-05,Customer 209,Consumer,West,Rajasthan,Technology,Accessories,Keyboard,7,0.15,20845.65,4507.34
ORD-11424,2025-09-29,Customer 014,Home Office,West,Maharashtra,Technology,Laptops,Gaming Laptop,4,0.2,1206.14,145.66
ORD-11425,2026-02-13,Customer 083,Corporate,South,Tamil Nadu,Technology,Phones,Smartphone,4,0.0,19019.32,1905.93
ORD-11426,2025-05-25,Customer 018,Consumer,West,Maharashtra,Furniture,Tables,Conference Table,1,0.2,2705.0,187.67
ORD-11427,2025-10-02,Customer 149,Corporate,South,Telangana,Technology,Phones,Smartphone,10,0.05,23827.71,4114.01
ORD-11428,2025-03-28,Customer 073,Corporate,Central,Madhya Pradesh,Office Supplies,Paper,A4 Paper,9,0.2,979.27,184.04
ORD-11429,2026-02-17,Customer 084,Corporate,Central,Chhattisgarh,Furniture,Tables,Study Table,4,0.05,14422.67,582.89
ORD-11430,2024-02-22,Customer 198,Corporate,West,Maharashtra,Furniture,Tables,Conference Table,1,0.2,1826.53,295.65
ORD-11431,2024-07-27,Customer 146,Home Office,South,Karnataka,Technology,Phones,Feature Phone,2,0.0,7479.58,-59.45
ORD-11432,2024-09-30,Customer 146,Corporate,East,Bihar,Furniture,Chairs,Ergonomic Chair,6,0.2,11388.1,1655.86
ORD-11433,2025-07-16,Customer 185,Corporate,South,Telangana,Technology,Laptops,Gaming Laptop,4,0.05,15826.92,-90.42
ORD-11434,2024-05-14,Customer 171,Consumer,East,Odisha,Office Supplies,Art,Markers,8,0.15,16679.45,379.01
ORD-11435,2026-08-07,Customer 001,Corporate,North,Haryana,Technology,Phones,Smartphone,10,0.0,3451.4,900.27
ORD-11436,2024-10-21,Customer 109,Home Office,West,Gujarat,Furniture,Bookcases,Wooden Bookcase,2,0.0,724.68,110.5
ORD-11437,2025-03-24,Customer 068,Corporate,East,West Bengal,Office Supplies,Storage,File Cabinet,5,0.0,19375.85,556.82
ORD-11438,2026-06-20,Customer 061,Corporate,South,Karnataka,Furniture,Bookcases,Wooden Bookcase,8,0.0,7643.6,-374.58
ORD-11439,2025-12-16,Customer 102,Home Office,Central,Chhattisgarh,Office Supplies,Paper,Notebook,2,0.0,7368.06,-17.9
ORD-11440,2025-05-11,Customer 012,Home Office,West,Maharashtra,Technology,Laptops,Business Laptop,8,0.0,16967.04,2165.57
ORD-11441,2024-05-04,Customer 049,Consumer,North,Punjab,Furniture,Tables,Conference Table,4,0.0,16118.04,2605.44
ORD-11442,2024-01-30,Customer 184,Home Office,West,Maharashtra,Furniture,Chairs,Ergonomic Chair,9,0.1,38600.71,7917.27
ORD-11443,2025-10-07,Customer 169,Corporate,North,Punjab,Office Supplies,Paper,Notebook,8,0.15,28026.2,-588.49
ORD-11444,2025-09-15,Customer 089,Corporate,Central,Madhya Pradesh,Office Supplies,Art,Pens,7,0.1,6000.25,323.77
ORD-11445,2026-03-29,Customer 036,Corporate,South,Telangana,Office Supplies,Art,Pens,6,0.0,28864.74,3947.97
ORD-11446,2024-09-02,Customer 088,Home Office,East,Bihar,Office Supplies,Storage,File Cabinet,1,0.2,1426.34,-39.63
ORD-11447,2025-12-27,Customer 140,Consumer,South,Telangana,Technology,Phones,Feature Phone,2,0.0,8269.74,2287.26
ORD-11448,2024-06-11,Customer 176,Home Office,Central,Madhya Pradesh,Furniture,Chairs,Ergonomic Chair,9,0.0,30210.48,5628.09
ORD-11449,2024-11-14,Customer 101,Consumer,East,Odisha,Technology,Laptops,Business Laptop,9,0.15,35885.77,5615.44
ORD-11450,2025-07-18,Customer 178,Consumer,Central,Chhattisgarh,Furniture,Tables,Study Table,4,0.1,11657.88,-279.18
ORD-11451,2024-01-15,Customer 104,Corporate,North,Haryana,Technology,Laptops,Gaming Laptop,2,0.05,6659.86,47.02
ORD-11452,2025-07-19,Customer 048,Home Office,South,Telangana,Furniture,Chairs,Office Chair,1,0.05,170.51,-6.21
ORD-11453,2025-02-21,Customer 179,Home Office,North,Delhi,Office Supplies,Storage,File Cabinet,7,0.2,26487.38,1723.81
ORD-11454,2024-04-05,Customer 163,Home Office,East,Odisha,Office Supplies,Storage,File Cabinet,5,0.15,9349.02,2346.98
ORD-11455,2024-08-18,Customer 122,Corporate,Central,Madhya Pradesh,Furniture,Tables,Study Table,8,0.0,13329.6,161.04
ORD-11456,2026-05-11,Customer 125,Consumer,Central,Madhya Pradesh,Office Supplies,Art,Pens,8,0.1,35810.86,-2366.32
ORD-11457,2026-07-23,Customer 025,Corporate,West,Gujarat,Furniture,Chairs,Office Chair,4,0.2,11676.7,1719.6
ORD-11458,2024-04-26,Customer 219,Corporate,West,Rajasthan,Office Supplies,Paper,Notebook,1,0.15,1429.77,285.64
ORD-11459,2025-04-17,Customer 130,Corporate,South,Telangana,Office Supplies,Paper,A4 Paper,3,0.2,7218.72,1451.69
ORD-11460,2024-04-30,Customer 013,Corporate,North,Haryana,Technology,Laptops,Business Laptop,10,0.15,17017.6,2643.39
ORD-11461,2025-10-25,Customer 011,Corporate,Central,Madhya Pradesh,Furniture,Bookcases,Metal Bookcase,3,0.05,12885.08,2928.52
ORD-11462,2026-05-02,Customer 100,Home Office,Central,Chhattisgarh,Office Supplies,Paper,A4 Paper,2,0.1,1936.26,18.7
ORD-11463,2024-06-06,Customer 127,Consumer,South,Tamil Nadu,Technology,Laptops,Gaming Laptop,4,0.2,5652.32,735.28
ORD-11464,2025-05-25,Customer 113,Corporate,West,Rajasthan,Technology,Phones,Smartphone,3,0.15,1904.34,233.47
ORD-11465,2026-08-13,Customer 112,Home Office,East,Bihar,Office Supplies,Paper,Notebook,9,0.1,5030.18,-341.68
ORD-11466,2026-01-03,Customer 036,Consumer,West,Maharashtra,Technology,Phones,Feature Phone,6,0.15,12370.92,3104.34
ORD-11467,2024-10-25,Customer 068,Corporate,North,Delhi,Technology,Accessories,Headphones,4,0.15,7772.06,422.75
ORD-11468,2025-06-05,Customer 077,Consumer,North,Haryana,Technology,Accessories,Keyboard,2,0.0,5684.74,-40.47
ORD-11469,2025-12-23,Customer 003,Corporate,West,Maharashtra,Office Supplies,Paper,A4 Paper,2,0.05,5073.68,663.67
ORD-11470,2024-10-06,Customer 026,Consumer,South,Tamil Nadu,Technology,Laptops,Gaming Laptop,4,0.1,12073.61,1114.93
ORD-11471,2025-03-01,Customer 195,Consumer,West,Rajasthan,Furniture,Bookcases,Wooden Bookcase,3,0.15,8590.18,-237.56
ORD-11472,2026-05-04,Customer 093,Consumer,West,Rajasthan,Technology,Accessories,Headphones,4,0.1,11419.24,2538.7
ORD-11473,2025-05-09,Customer 186,Corporate,East,Odisha,Technology,Laptops,Gaming Laptop,6,0.0,23550.6,-251.1
ORD-11474,2025-04-28,Customer 166,Home Office,West,Gujarat,Furniture,Chairs,Office Chair,8,0.15,21168.33,5079.3
ORD-11475,2024-09-06,Customer 107,Consumer,South,Karnataka,Furniture,Bookcases,Metal Bookcase,8,0.1,27994.97,3805.52
ORD-11476,2025-04-12,Customer 207,Corporate,Central,Madhya Pradesh,Furniture,Chairs,Office Chair,6,0.05,8317.5,725.47
ORD-11477,2025-07-18,Customer 215,Home Office,East,Bihar,Furniture,Tables,Conference Table,8,0.1,18763.63,3615.2
ORD-11478,2024-05-28,Customer 162,Consumer,Central,Madhya Pradesh,Office Supplies,Storage,File Cabinet,8,0.15,33174.55,3520.45
